strain	2_3_Butanediol	2_Aminoethanol	Acetic_Acid	Adonitol	Anti_Ampic	Anti_Chlor	Anti_Eryth	Anti_Gent	Anti_Kana	Anti_Rif	Anti_Spec	Anti_Strept	Anti_Sulfa	Anti_Trime	Bromo_Succinic_Acid	Cis_Aconitic_Acid	Citric_Acid	D_Alanine	D_Arabitol	D_Cellobiose	D_Fructose	D_Galactonic_Acid_Lactone	D_Galactose	D_Galacturonic_Acid	D_Gluconic_Acid	D_Glucosaminic_Acid	D_Glucose_6_Phosphate	D_Glucuronic_Acid	D_L_Carnitine	D_L_Lactic_Acid	D_L_alpha_Glycerol_Phosphate	D_Mannitol	D_Mannose	D_Melibiose	D_Psicose	D_Raffinose	D_Saccharic_Acid	D_Serine	D_Sorbitol	D_Trehalose	Dextrin	Dyes_AcOr0.006	Dyes_AcOr0.013	Dyes_AcOr0.05	Dyes_Aur0.006	Dyes_Aur0.013	Dyes_Aur0.05	Dyes_MG0.006	Dyes_MG0.013	Dyes_MG0.05	Dyes_Nig0.006	Dyes_Nig0.013	Dyes_Nig0.05	Dyes_PrIo0.006	Dyes_PrIo0.013	Dyes_PrIo0.05	Flavonoid_Apigenin	Flavonoid_Daidzein	Flavonoid_Flavone	Flavonoid_Luteolin	Flavonoid_Naringenin	Flavonoid_Quercetin	Formic_Acid	Gentiobiose	Glucuronamide	Glycerol	Glycogen	Glycyl_L_Aspartic_Acid	Glycyl_L_Glutamic_Acid	Growth_Rate	Hydroxy_L_Proline	I_Erythritol	Inosine	Itaconic_Acid	L_Alaninamide	L_Alanine	L_Alanyl_Glycine	L_Arabinose	L_Asparagine	L_Aspartic_Acid	L_Fucose	L_Glutamic_Acid	L_Histidine	L_Leucine	L_Ornithine	L_Phenylalanine	L_Proline	L_Pyroglutamic_Acid	L_Rhamnose	L_Serine	L_Threonine	Lactulose	M_Inositol	Malonic_Acid	Maltose	N_Acetyl_D_Galactosamine	N_Acetyl_D_Glucosamine	NaCLmM_200	NaCLmM_300	NaCLmM_500	NaCLmM_600	NaCLmM_800	PC1	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PEG_.05	PEG_.10	PEG_.15	PEG_.20	PEG_.25	PEG_LWA	PEG_max	P_Hydroxy_Phenylacetic_Acid	Phenyethylamine	Propionic_Acid	Putrescine	Pyruvic_Acid_Methyl_Ester	Quinic_Acid	Salt_max	Sebacic_Acid	Siderophore	Succinamic_Acid	Succinic_Acid	Succinic_Acid_Mono_Methyl_ESter	Sucrose	Temp_20	Temp_28	Temp_37	Temp_40	Temp_43	Temp_max	Thymidine	Turanose	Tween_40	Tween_80	Uridine	Urocanic_Acid	Xylitol	alpha_Cyclodextrin	alpha_D_Glucose	alpha_D_Glucose_1_Phosphate	alpha_D_Lactose	alpha_Hydroxybutyric_Acid	alpha_Keto_Butyric_Acid	alpha_Keto_Glutaric_Acid	alpha_Keto_Valeric_Acid	beta_Hydroxybutyric_Acid	beta_Methyl_D_Glucoside	bio_1	bio_10	bio_11	bio_12	bio_13	bio_14	bio_15	bio_16	bio_17	bio_18	bio_19	bio_2	bio_3	bio_4	bio_5	bio_6	bio_7	bio_8	bio_9	gamma_Amino_Butyric_Acid	gamma_Hydroxy_Butyric_Acid	metal_Cd	metal_Cu	metal_Hg	metal_Se	metal_Te	metal_Zn	nodule_A17	nodule_R108	other_Brom..Blue	other_Calcofluor	other_Catalse	other_Congored	other_Gelatinase	other_H2S	other_KNO3.8..	other_Ketolactose	other_LB	other_MM	other_Motility	other_Nitrate	other_P..solubilization	other_Peroxidase	other_Starch.hydr.	other_TY	other_Urease24h	other_X.gal	pH_11	pH_5	pH_6	pH_7	pH_8	pH_9	weight_A17	weight_R108
1687	0.0224875069406	0.126596335369	0.837034980566	0.708772903942	1	1	1	1	1	0	1	0	1	1	0.750416435314	0.040810660744	0.107440310938	0.856191004997	0.962798445308	0.934480843976	0.828706274292	0.0	0.94280955025	0.0	0.413936701832	0.0299833425875	0.0166574125486	0.299000555247	0.781232648529	0.941143808995	0.0	0.97529150472	0.954469739034	0.807884508606	1.1327040533	0.463908939478	0.0	0.67379233759	1.01526929484	1.18017767907	0.841199333703	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.14103275958	0.96529705719	0.919489172682	0.68045530261	0.558856191005	1.0535813437	0.980288728484	0.705882352775	0.995280399778	0.739589117157	0.996946141033	0.0	1.04608550805	1.03275957801	1.0719044975	1.05774569684	1.02859522488	1.10272071072	0.921987784564	1.11854525264	0.958634092171	0.831204886174	0.956968350916	0.0	0.926985008329	0.0416435313715	0.979455857857	1.02109938923	0.780399777901	0.981121599112	1.01943364797	0.0	1.07440310938	0.563020544142	0.921154913937	1	1	1	0	0	8.27111443271752	0.263643162140672	-0.00971416342807219	-0.14782214057302	0.0235111172605659	0.0376532271624414	-0.00282117057169859	0.0295528846035281	-0.047408940189314	-0.0537005632448175	5.41058199417897e-16	-0.0563789076694332	-1.08432697370184	1.60566040923536	-0.389634517359746	-0.298648988192916	-0.172999190508933	0.181450035532955	-0.469458280855921	1	1	1	1	1	1	0.25	0.0	0.0	0.929483620211	0.0	0.978622987229	0.0299833425875	500	0.0	0	0.643808995003	0.876179900056	0.40810660744	1.11937812326	1	1	1	1	0	40	0.698778456413	1.17434758468	0.0	0.0	1.00027762354	0.897001665741	0.85535813437	0.267351471405	1.05191560244	0.0566352026652	1.05941143809	0.964464186563	0.862853970017	0.29816768462	0.44058856191	0.727096057746	0.938645197113	-90	93	-279	386	57	12	48	164	42	153	44	92	17	14745	171	-347	518	89	-271	0.877012770683	0.642143253748	1	1	0	1	1	1	15.4001093024396	-11.9678572619905	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.166312010951789	-0.0900830034433346
1688	0.156422454805	0.0	0.476688867745	0.542911512845	1	1	1	1	1	0	1	0	1	1	0.675927687916	0.00456707897241	0.0490960989534	0.746146527117	0.863177925785	0.873453853473	1.0053282588	0.083920076118	1.01503330162	0.101046622265	0.271170313987	0.0251189343482	0.0719314938154	0.122740247383	0.30542340628	0.967649857279	0.0	0.990485252141	0.815794481446	0.0	0.909419600381	0.215223596575	0.0	0.531493815414	0.988201712655	0.993339676499	0.701046622265	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.03672692674	0.874595623216	0.0	0.723882017127	0.388201712655	0.807802093245	0.762702188392	0.699300699301	0.951665080875	0.745004757374	0.922549952426	0.0	0.872882968601	0.811798287345	0.854614652712	0.915699333968	0.718744053283	0.697621313035	0.935680304472	0.884300666032	0.891722169363	0.884871550904	0.849476688868	0.0154138915319	0.880304471931	0.233491912464	0.912274024738	0.963653663178	0.675356803045	0.782683158896	1.01160799239	0.0616555661275	0.999619410086	0.344243577545	0.880875356803	1	1	1	0	0	8.27111443271752	0.263643162140672	-0.00971416342807219	-0.14782214057302	0.0235111172605659	0.0376532271624414	-0.00282117057169859	0.0295528846035281	-0.047408940189314	-0.0537005632448175	5.41058199417897e-16	-0.0563789076694332	-1.08432697370184	1.60566040923536	-0.389634517359746	-0.298648988192916	-0.172999190508933	0.181450035532955	-0.469458280855921	1	1	1	1	1	1	0.25	0.0	0.0662226450999	0.665651760228	0.0485252140818	0.641674595623	0.143292102759	500	0.0	0	0.651950523311	0.7986679353	0.610846812559	1.03558515699	1	1	1	1	0	40	0.51893434824	0.987630827783	0.0	0.0	0.900285442436	0.90542340628	0.749000951475	0.00799238820171	0.959086584206	0.122169362512	1.0173168411	0.74728829686	0.808943862988	0.490960989534	0.60742150333	0.745575642245	0.634253092293	-90	93	-279	386	57	12	48	164	42	153	44	92	17	14745	171	-347	518	89	-271	0.642816365366	0.537773549001	1	1	0	1	1	1	-1.60414026244189	-0.967857261990491	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0.248574614124495	-0.0180830034433346
1691	0.218023255814	0.250894454383	0.753354203936	0.809704830054	1	0	1	0	0	0	1	0	1	1	0.536672629696	0.112701252236	0.364266547406	0.51252236136	0.890205724508	1.02705724508	0.9271019678	0.124776386404	1.09481216458	0.152951699463	0.152951699463	0.17240608229	0.13752236136	0.231440071556	0.938506261181	0.904964221825	0.0550089445438	0.898926654741	0.978085867621	0.785554561717	1.00491949911	0.900268336315	0.315966010733	0.538685152057	1.00626118068	1.0887745975	0.501118067979	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1.14646690519	0.99686940966	0.509168157424	0.879472271914	0.253577817531	0.834525939177	0.9271019678	0.724637681159	0.884838998211	0.698345259392	1.18336314848	0.0684257602862	0.839892665474	0.611806797853	0.758050089445	1.00626118068	0.941860465116	0.982110912343	0.894901610018	1.07133273703	0.993515205725	0.880813953488	0.0	0.152280858676	0.996198568873	0.120080500894	0.806350626118	1.07871198569	0.788237924866	0.966010733453	0.982110912343	0.0556797853309	1.04785330948	0.241502683363	0.796958855098	1	1	1	0	0	8.27111443271752	0.263643162140672	-0.00971416342807219	-0.14782214057302	0.0235111172605659	0.0376532271624414	-0.00282117057169859	0.0295528846035281	-0.047408940189314	-0.0537005632448175	5.41058199417897e-16	-0.0563789076694332	-1.08432697370184	1.60566040923536	-0.389634517359746	-0.298648988192916	-0.172999190508933	0.181450035532955	-0.469458280855921	1	1	1	1	1	1	0.25	0.101967799642	0.188506261181	0.702370304114	0.0	0.731216457961	0.225402504472	500	0.0033542039356	0	0.630590339893	0.692978533095	0.635286225403	1.04382826476	1	1	1	1	0	40	0.0	1.08676207513	0.0	0.0	1.05791592129	1.10353309481	0.688282647585	0.038908765653	1.02906976744	0.0483005366726	1.09414132379	0.501118067979	0.619186046512	0.261627906977	0.520572450805	0.607781753131	0.871422182469	-90	93	-279	386	57	12	48	164	42	153	44	92	17	14745	171	-347	518	89	-271	0.802325581395	0.105322003578	1	1	0	1	1	1	0.501830642203443	NA	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	-0.236618421912639	0.12790713774328
1692	0.329483282675	0.285106382979	0.620668693009	0.635258358663	1	0	1	0	1	0	1	0	1	1	0.747720364742	0.251671732523	0.298480243161	0.732522796353	0.917325227964	0.952583586626	1.0103343465	0.314285714286	1.04072948328	0.340425531915	0.43829787234	0.31367781155	0.284498480243	0.419452887538	0.836474164134	0.984194528875	0.244984802432	0.975683890578	0.917325227964	0.358662613982	0.94103343465	0.732522796353	0.417629179331	0.565957446809	0.986626139818	0.978723404255	0.675987841945	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.08024316109	1.06565349544	0.268693009119	0.791489361702	0.435866261398	0.759878419453	0.741641337386	0.769230769231	1.01398176292	0.750151975684	1.00668693009	0.241945288754	0.936170212766	0.868085106383	0.863829787234	0.900911854103	0.90820668693	0.855319148936	0.886930091185	0.989665653495	0.962917933131	0.752583586626	0.885106382979	0.237082066869	0.905775075988	0.451671732523	0.932522796353	0.942857142857	0.68085106383	1.05714285714	1.01945288754	0.271732522796	1.05835866261	0.343465045593	0.873556231003	1	1	1	0	0	-0.29588906606961	-0.0791750493302062	0.043641997517219	-0.0870694786569016	-0.000399840097666916	-0.00232141413487269	0.0262111533790796	-0.0253524260100337	0.00342036231934065	0.00011112843744144	3.12305528253485e-16	-2.88379722598328	-2.07637993193384	-0.0942391513415316	0.466849813370755	-0.389696931791903	0.0865079009106315	-0.177155312364083	0.051134297025002	1	1	1	1	1	1	0.25	0.0	0.0346504559271	0.854103343465	0.24376899696	0.539817629179	0.494832826748	500	0.0401215805471	0	0.928875379939	0.796960486322	0.438905775076	1.0085106383	1	1	1	1	0	40	0.423100303951	1.09848024316	0.0	0.159270516717	0.958054711246	0.990881458967	0.658358662614	0.214589665653	0.981155015198	0.786018237082	1.05227963526	0.699696048632	0.613981762918	0.536778115502	0.105167173252	0.767781155015	0.938601823708	95	165	26	916	96	64	11	247	205	228	229	99	39	5442	234	-14	248	119	57	0.68085106383	0.348328267477	1	1	0	1	1	1	2.42548874295651	NA	1	1	1	1	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.0916937669813519	NA
1695	0.134345569864	0.578320199885	0.696521237747	0.852777243898	1	0	1	0	1	0	1	0	1	1	0.641745147031	0.949067845474	0.971554872189	0.883913127042	0.845858158755	0.882759946185	0.996348260619	0.849317701326	0.999231212762	0.168364405151	0.935229675187	0.909859696329	0.254276379012	0.208725735153	0.546607726312	0.81068614261	0.182202575437	0.935229675187	0.945608302902	0.57601383817	0.81472227561	0.631943109744	0.840668844897	0.41168556602	0.842975206612	0.914472419758	0.593888141457	1	1	0	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.04824139919	0.974437824332	0.640015375745	0.811839323467	0.384009225447	0.778397078608	0.589275418028	0.692840646811	0.784162982894	0.836632711897	1.04247549491	0.0	0.913895829329	0.889102440899	0.955986930617	0.86027291947	0.926580818758	0.866615414184	0.853930424755	0.833749759754	0.825677493754	0.919085143187	0.669421487603	0.810109552181	0.796271381895	0.702287142033	0.965212377475	0.890832212185	0.659042859889	0.959446473189	0.977320776475	0.360945608303	0.955986930617	0.609456083029	0.852777243898	1	1	1	1	0	-0.29588906606961	-0.0791750493302062	0.043641997517219	-0.0870694786569016	-0.000399840097666916	-0.00232141413487269	0.0262111533790796	-0.0253524260100337	0.00342036231934065	0.00011112843744144	3.12305528253485e-16	-2.88379722598328	-2.07637993193384	-0.0942391513415316	0.466849813370755	-0.389696931791903	0.0865079009106315	-0.177155312364083	0.051134297025002	1	1	1	1	1	1	0.25	0.731693253892	0.211608687296	0.522390928311	0.340764943302	0.728810301749	0.785316163752	600	0.0	0	0.870074956756	0.614068806458	0.702863732462	0.99173553719	1	1	1	1	1	43	0.660196040746	0.893715164328	0.0	0.0	0.973861233904	0.558139534884	0.751873918893	0.118201037863	1.01191620219	0.277916586585	0.985393042475	0.566211800884	0.734576206035	0.928310590044	0.111858543148	0.69940418989	0.822217951182	95	165	26	916	96	64	11	247	205	228	229	99	39	5442	234	-14	248	119	57	0.378819911589	0.0	1	1	0	1	1	1	-1.55627188638439	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0.0772061994760274	NA
1696	0.135488155856	0.046491033872	0.517378791233	0.330750498118	1	0	1	0	1	0	1	0	1	1	0.57316803188	0.0199247288023	0.120212530441	0.606375913217	0.907903475758	0.844144343591	1.00221385876	0.0584458711534	1.05866725703	0.0989594863848	0.163382776179	0.130174894842	0.0830197033429	0.0677440779278	0.258357316803	0.899933584237	0.144122205003	0.876023909675	0.866061545273	0.133495682975	1.0108479079	0.181315032101	0.025902147443	0.260349789683	1.02944432145	0.937790568962	0.648882001328	1	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.05667478415	0.872038963914	0.0272304626965	0.392517157405	0.409121098074	0.731237547044	0.735886650432	0.83798882705	0.925171574054	0.753154748727	1.17688731459	0.0	0.587115342041	0.828204560549	0.735886650432	0.991587336728	0.692716404693	0.842151870711	1.01151206553	0.827540402922	1.04007084348	0.685410670799	0.66282931149	0.0	0.874695594421	0.0597741864069	0.802966570733	0.984281602834	0.727252601284	0.817578038521	1.03143679433	0.0	1.00221385876	0.130839052468	0.876688067301	1	1	1	0	0	0.489168876520519	-0.0310841333407083	-0.0424337129077931	-0.0965031298106224	-0.177715795551163	0.0257673326424529	-0.0783779716766432	0.0300166931958599	0.0168423990636564	0.00474401402522377	4.27640689235586e-16	-3.23797746846345	-1.23045804679887	0.333288035536529	0.402874620447738	0.58065878932119	0.00621377039776014	-0.300388734363497	0.225039437137684	1	1	1	1	1	1	0.25	0.0	0.00730573389418	0.659508523356	0.0637591321674	0.806951516493	0.0	500	0.0	0	0.557228248838	0.767766216515	0.46491033872	0.981624972327	1	1	1	1	0	40	0.500774850565	0.953066194377	0.0	0.0	1.08390524685	1.08257693159	0.629621430153	0.102280274518	1.01616116892	0.0498118220058	1.08058445871	0.656851892849	0.942439672349	0.106929377906	0.415098516715	0.593756918309	0.682089882665	86	166	2	994	112	62	22	331	192	331	204	85	32	6415	230	-34	264	166	15	0.579809608147	0.321452291344	1	1	0	1	1	1	27.7665323859885	-14.6067513288975	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	-0.219168766981352	-0.20234357192896
1699	0.0828594638505	0.133225020309	0.815597075548	0.756295694557	1	0	1	1	1	0	1	0	1	1	0.664500406174	0.0958570268075	0.142973192526	1.06986190089	1.06742485784	1.07961007311	0.741673436231	0.250203086921	0.800162469537	0.240454914703	0.499593826158	0.180341186028	0.108854589764	0.308692120227	0.276198212835	0.845653939886	0.0536149471974	0.848090982941	0.818034118603	0.809910641755	1.12347684809	0.549959382616	0.130787977254	0.519090170593	1.1925264013	1.20714865963	0.864337936637	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.28757108042	0.889520714866	0.778229082047	0.734362307067	0.584077985378	0.820471161657	0.882209585703	0.699300699301	0.904142973193	0.590576766856	1.19496344435	0.114541023558	0.837530463038	0.894394800975	1.03980503656	1.17709179529	0.898456539399	0.872461413485	0.792851340374	1.11047928513	0.874898456539	0.854589764419	0.889520714866	0.181153533712	1.01949634444	0.326563769293	1.07148659626	1.05930138099	0.778229082047	0.89358245329	0.914703493095	0.138911454102	0.949634443542	0.46628757108	1.13403736799	1	1	1	0	0	0.296234519161474	-0.0650962698874956	-0.095838062880147	-0.138614107866382	-0.183983393818101	-0.0217550307446796	-0.0864060114512639	0.0176965042530806	0.00321022590200533	0.01346957409332	5.43099570736172e-16	-3.61969598090071	-0.910498938671698	0.492370965296218	0.196128578603665	0.939651070633785	0.063471874864587	-0.469386465440619	0.25969255654949	1	1	1	1	1	1	0.25	0.0	0.101543460601	0.758732737612	0.132412672624	1.00162469537	0.246141348497	500	0.0284321689683	0	0.556458164094	0.802599512591	1.01543460601	1.25832656377	1	1	1	1	1	43	0.554833468725	1.20714865963	0.105605199025	0.0666125101543	1.02112103981	1.14297319253	0.588139723802	0.152721364744	1.0	0.157595450853	0.8716490658	0.969130787977	0.762794476036	0.210398050366	0.454102355808	0.354183590577	0.967506092608	92	173	9	1086	132	65	26	379	202	379	206	78	30	6379	234	-23	257	173	22	0.718115353371	0.340373679935	1	1	0	1	1	1	2.57697598408481	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	-0.218857159599889	NA
1700	0.0667120490129	0.0428863172226	0.56364874064	0.426820966644	1	0	1	1	1	0	1	1	1	1	0.41252552757	0.119128658952	0.0	0.84887678693	0.878829135466	0.968005445882	1.01497617427	0.184479237577	0.936010891763	0.132743362832	0.279782164738	0.149761742682	0.116405718176	0.0626276378489	0.191967324711	0.908781484003	0.0490129339687	0.68073519401	0.844111640572	0.354663036079	0.860449285228	0.168822328114	0.0496936691627	0.324710687543	0.825731790334	0.974132062628	0.654186521443	1	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1.0449285228	0.932607215793	0.609257998639	0.68073519401	0.317222600408	0.699115044248	0.658270932607	0.697674418767	0.795098706603	0.647379169503	1.19537100068	0.196732471069	0.716133424098	0.806671204901	0.732471068754	1.02995234854	0.716133424098	0.54322668482	0.918311776719	0.827093260722	0.922396187883	0.780122532335	0.739959155888	0.0401633764466	0.778080326753	0.0789652825051	0.931245745405	1.0796460177	0.667801225323	0.798502382573	0.912865895167	0.0619469026549	0.994554118448	0.163376446562	0.883594281824	1	1	0	0	0	-0.352977441798407	-0.335214471422926	-0.0847681278275356	0.0389589693845402	-0.153285300554704	-0.0118314431761926	0.0511261435918452	-0.129382838473311	-0.0138105985107256	-0.0018534399142464	7.60299096502688e-16	-3.59527098771105	-0.347132495834062	0.258799327088816	-0.263551538806772	0.826619115818437	0.406935223890076	-0.548493747994718	-0.0572226207255039	1	1	1	1	1	1	0.25	0.0	0.0	0.660993873383	0.116405718176	0.641933287951	0.150442477876	300	0.0	0	0.507828454731	0.758339006127	0.616065350579	1.0231449966	1	1	1	1	0	40	0.339686861811	1.00204220558	0.0	0.0	1.00816882233	0.98298162015	0.631041524847	0.0789652825051	0.961878829135	0.069434989789	1.03131381892	0.643294758339	0.616065350579	0.217154526889	0.455411844792	0.638529611981	0.777399591559	117	199	33	1289	153	65	26	404	201	403	201	83	31	6454	259	-7	266	150	33	0.492171545269	0.409802586794	0	1	0	1	1	1	8.56880243150133	-1.96785726199059	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	0.390303010766913	-0.0550830034433349
1702	0.10077092511	0.0809471365639	0.681167400881	0.333149779736	1	0	1	0	1	0	1	0	1	1	0.613986784141	0.0484581497797	0.079845814978	0.806718061674	0.912444933921	0.844713656388	0.938876651982	0.0881057268722	1.03193832599	0.145925110132	0.276431718062	0.158039647577	0.116189427313	0.166299559471	0.278634361233	0.86949339207	0.120594713656	0.834251101322	0.823237885463	0.243392070485	0.970264317181	0.269273127753	0.121145374449	0.538546255507	0.876101321586	0.977973568282	0.594162995595	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1.15198237885	0.781387665198	0.0886563876652	0.535792951542	0.360682819383	0.810022026432	0.710352422907	0.793650793651	0.936123348018	0.700991189427	1.16519823789	0.0	0.791850220264	0.79845814978	0.913546255507	1.00936123348	0.8359030837	0.780837004405	0.939977973568	0.968612334802	1.03964757709	0.791299559471	0.699889867841	0.0870044052863	0.791299559471	0.107929515419	0.874449339207	1.04735682819	0.635462555066	0.700991189427	0.989537444934	0.0715859030837	1.01872246696	0.203193832599	0.922907488987	1	1	1	1	0	0.919716544907698	-0.0123735246917603	0.032226153564807	0.115624121484945	-0.0336861308964243	0.0224410554572029	0.0349447251311178	0.0328143049257141	-0.02204774269042	-0.0165953396123906	2.05555453763951e-16	-1.79980184194754	-2.28377600007371	1.45063826449756	0.818935848141123	1.67732950363381	0.26032688302945	0.148325994506591	0.225377918544116	1	1	1	0	0	1	0.15	0.0561674008811	0.0881057268722	0.875550660793	0.0996696035242	0.682268722467	0.105726872247	600	0.0	0	0.351321585903	0.811674008811	0.465308370044	1.02918502203	1	1	1	1	0	40	0.455396475771	0.982378854626	0.0	0.0	1.02918502203	1.125	0.653634361233	0.105176211454	1.03193832599	0.139317180617	1.05121145374	0.669603524229	0.901431718062	0.199339207048	0.702643171806	0.651431718062	0.566629955947	81	162	5	642	69	33	22	201	112	189	145	62	26	6249	205	-30	235	156	27	0.534140969163	0.441629955947	1	1	0	1	1	1	1.44372811361561	-3.25094921247249	1	0	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	-0.246293800523973	-0.205566640290863
1703	0.321766561514	0.122239747634	0.681388012618	0.866719242902	1	1	1	1	1	0	1	0	1	1	0.559936908517	0.996845425868	1.05047318612	0.734227129338	0.791009463722	0.768927444795	1.02917981073	0.792586750789	1.04337539432	0.162460567823	0.900630914826	0.881703470032	0.264984227129	0.28785488959	0.548895899054	0.673501577287	0.184542586751	0.874605678233	0.91167192429	0.694794952681	0.874605678233	0.671924290221	0.858832807571	0.558359621451	0.880126182965	0.944794952681	0.616719242902	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.995268138801	0.908517350158	0.518138801262	0.533123028391	0.316246056782	0.768927444795	0.684542586751	0.802139037219	0.839905362776	0.891955835962	0.966876971609	0.0	0.839905362776	0.819400630915	0.972397476341	0.868296529968	1.02760252366	0.85094637224	0.824132492114	0.854889589905	0.844637223975	0.925078864353	0.778391167192	0.751577287066	0.692429022082	0.694794952681	0.932965299685	0.895899053628	0.602523659306	1.00552050473	0.889589905363	0.266561514196	0.978706624606	0.455835962145	0.772082018927	1	1	1	0	0	0.922817512274374	-0.021691734914659	0.0322437123152154	0.111981527611362	-0.0437720612688819	0.0365829999350692	0.0321627599323961	0.0351922787218473	-0.0290851347730287	-0.0157599660454681	2.04921656758512e-16	-1.84716946292805	-2.310307101161	1.45388330462118	0.807381768998392	1.65680217358004	0.245282832624324	0.136319418712975	0.238898609938824	1	1	1	1	1	1	0.25	0.618296529968	0.492113564669	0.593848580442	0.100157728707	0.849369085174	0.828075709779	500	0.16167192429	0	0.905362776025	0.565457413249	0.609621451104	0.97476340694	1	1	1	1	0	40	0.441640378549	0.954258675079	0.0	0.0	1.05441640379	0.664826498423	0.8761829653	0.0851735015773	0.996056782334	0.287066246057	0.958201892744	0.67665615142	0.971608832808	0.812302839117	0.581230283912	0.71214511041	0.794952681388	80	161	5	648	69	34	22	203	113	190	148	62	26	6213	204	-30	234	155	26	0.418769716088	0.289432176656	1	1	0	1	1	1	1.44372811361561	-3.66089617430582	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	-0.239005615838739	-0.13599286225672
1706	0.116554054054	0.0	0.932432432432	0.429898648649	1	1	1	1	1	0	1	0	1	1	0.00844594594595	0.0	0.0	0.778716216216	0.98902027027	0.912162162162	0.846283783784	0.0109797297297	0.907939189189	0.0211148648649	0.179054054054	0.0481418918919	0.0244932432432	0.106418918919	0.597972972973	0.860641891892	0.0	0.964527027027	0.819256756757	0.708614864865	0.855574324324	0.337837837838	0.0	0.475506756757	1.0	1.08783783784	0.548986486486	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1.14527027027	1.00337837838	0.344594594595	0.584459459459	0.385135135135	0.787162162162	0.663006756757	0.709219858156	0.925675675676	0.725506756757	1.28969594595	0.0	0.730574324324	0.884290540541	0.893581081081	0.995777027027	0.810810810811	0.663006756757	0.904560810811	0.951858108108	0.773648648649	0.894425675676	0.659628378378	0.00675675675676	0.964527027027	0.0565878378378	1.04476351351	1.07601351351	0.692567567568	0.971283783784	0.999155405405	0.119932432432	1.14189189189	0.491554054054	0.900337837838	1	1	1	0	0	0.614572203632333	-0.265324322533278	0.0426688785671736	0.121940892183158	0.0228354013994836	0.0634794233812824	-0.0127979149475069	0.0400296512868267	-0.0228627849761165	-0.0172165363353035	4.0431392055284e-16	-2.7461168496977	-2.52269585738627	1.74704427501051	0.0520081966004015	0.866042190203842	0.257196957219221	-0.263482789984088	0.110004907511427	1	1	1	1	1	1	0.25	0.0	0.0	0.768581081081	0.0	0.512668918919	0.0253378378378	500	0.0	0	0.641891891892	0.841216216216	0.614864864865	1.03378378378	0	1	1	1	0	40	0.304898648649	1.10135135135	0.0	0.0	1.18327702703	0.78125	0.797297297297	0.0	1.11993243243	0.0185810810811	1.10050675676	0.800675675676	0.470439189189	0.130912162162	0.453547297297	0.755912162162	0.802364864865	78	151	8	855	99	47	26	286	148	217	199	63	28	5717	196	-27	223	89	27	0.606418918919	0.131756756757	1	1	0	1	1	1	-8.62490000713025	NA	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	-0.189108838090474	-0.242866640290863
